game_num,round_num,player,discount_rate,offer,value,items,your_side_of_current_offer,outside_offer,accepting_an_offer_worse_than_outside_offer,making_an_offer_worse_for_you_than_your_outside_offer,walking_away_from_an_offer_better_than_your_outside_offer,offer_no_items_or_all_items,making_offer_worse_than_previous
0,1,1,1.0,"[2, 1, 1, 1, 1]",859.0,[8 4 2 4 2],,86.0,False,False,False,False,False
0,1,2,1.0,"[4, 1, 0, 1, 1]",600.3000000000001,[8 4 2 4 2],600.3000000000001,296.1,False,False,False,False,False
0,2,1,0.9,"[2, 1, 0, 1, 0]",871.2,[8 4 2 4 2],871.2,77.4,False,False,False,False,False
0,2,2,0.9,"[2, 1, 1, 1, 1]",563.76,[8 4 2 4 2],563.76,266.49,False,False,False,False,False
0,3,1,0.81,"[2, 1, 1, 1, 1]",290.79,[8 4 2 4 2],,69.66000000000001,False,False,False,False,False
1,1,1,1.0,"[0, 1, 1, 1, 1]",939.0,[1 6 3 5 4],,560.0,False,False,False,False,False
1,1,2,1.0,"[0, 3, 1, 2, 2]",467.1,[1 6 3 5 4],467.1,279.0,False,False,False,False,False
1,2,1,0.9,"[0, 1, 0, 1, 1]",855.9,[1 6 3 5 4],855.9,504.0,False,False,False,False,False
1,2,2,0.9,"[0, 2, 0, 0, 0]",665.01,[1 6 3 5 4],665.01,251.10000000000002,False,False,False,False,False
1,3,1,0.81,[],,[1 6 3 5 4],,,,,,,
2,1,1,1.0,"[1, 1, 2, 0, 1]",386.0,[3 3 4 0 3],,90.0,False,False,False,False,False
2,1,2,1.0,"[1, 1, 1, 0, 1]",193.5,[3 3 4 0 3],193.5,132.3,False,False,False,False,False
2,2,1,0.9,"[0, 0, 0, 0, 0]",590.4,[3 3 4 0 3],590.4,81.0,False,False,False,True,False
2,2,2,0.9,"[0, 0, 0, 0, 0]",247.86,[3 3 4 0 3],247.86,119.07000000000001,False,False,False,True,False
2,3,1,0.81,"[0, 0, 0, 0, 0]",531.36,[3 3 4 0 3],531.36,72.9,False,False,False,True,False
3,1,1,1.0,"[0, 0, 0, 0, 0]",990.0,[2 3 4 4 1],,221.0,False,False,False,True,False
3,1,2,1.0,"[0, 0, 1, 1, 0]",320.40000000000003,[2 3 4 4 1],320.40000000000003,150.3,False,False,False,False,False
3,2,1,0.9,"[0, 1, 2, 2, 0]",549.9,[2 3 4 4 1],549.9,198.9,False,False,False,False,False
3,2,2,0.9,"[0, 0, 0, 4, 1]",214.65,[2 3 4 4 1],214.65,135.27,False,False,False,False,False
3,3,1,0.81,"[0, 0, 0, 0, 0]",801.9000000000001,[2 3 4 4 1],801.9000000000001,179.01000000000002,False,False,False,True,False
4,1,1,1.0,"[1, 2, 1, 4, 2]",514.0,[3 4 3 8 5],,37.0,False,False,False,False,False
4,1,2,1.0,"[1, 1, 1, 2, 1]",957.6,[3 4 3 8 5],957.6,166.5,False,False,False,False,False
4,2,1,0.9,"[2, 2, 2, 4, 3]",390.6,[3 4 3 8 5],390.6,33.300000000000004,False,False,False,False,False
4,2,2,0.9,"[1, 1, 1, 2, 2]",798.6600000000001,[3 4 3 8 5],798.6600000000001,149.85000000000002,False,False,False,False,False
4,3,1,0.81,"[1, 1, 1, 2, 2]",226.8,[3 4 3 8 5],,29.970000000000002,False,False,False,False,False
5,1,1,1.0,"[1, 2, 2, 2, 3]",768.0,[2 5 5 5 6],,578.0,False,False,False,False,False
5,1,2,1.0,"[0, 1, 2, 1, 2]",651.6,[2 5 5 5 6],651.6,111.60000000000001,False,False,False,False,False
5,2,1,0.9,"[0, 2, 3, 2, 3]",725.4,[2 5 5 5 6],725.4,520.2,False,False,False,False,False
5,2,2,0.9,"[0, 0, 0, 0, 0]",727.38,[2 5 5 5 6],727.38,100.44000000000001,False,False,False,True,False
5,3,1,0.81,"[0, 0, 0, 0, 0]",1078.1100000000001,[2 5 5 5 6],1078.1100000000001,468.18,False,False,False,True,False
6,1,1,1.0,"[0, 0, 0, 0, 0]",659.0,[2 5 2 5 0],,166.0,False,False,False,True,False
6,1,2,1.0,"[0, 0, 0, 0, 0]",572.4,[2 5 2 5 0],572.4,206.1,False,False,False,True,False
6,2,1,0.9,"[0, 0, 0, 0, 0]",593.1,[2 5 2 5 0],593.1,149.4,False,False,False,True,False
6,2,2,0.9,"[0, 0, 0, 0, 0]",515.1600000000001,[2 5 2 5 0],515.1600000000001,185.49,False,False,False,True,False
6,3,1,0.81,"[0, 0, 0, 0, 0]",0.0,[2 5 2 5 0],,134.46,True,False,False,False,False
7,1,1,1.0,"[0, 0, 0, 0, 0]",857.0,[5 5 4 3 3],,101.0,False,False,False,True,False
7,1,2,1.0,"[0, 0, 0, 0, 0]",600.3000000000001,[5 5 4 3 3],600.3000000000001,206.1,False,False,False,True,False
7,2,1,0.9,"[0, 0, 1, 0, 0]",714.6,[5 5 4 3 3],714.6,90.9,False,False,False,False,False
7,2,2,0.9,"[0, 0, 0, 0, 0]",540.27,[5 5 4 3 3],540.27,185.49,False,False,False,True,False
7,3,1,0.81,"[0, 0, 0, 0, 0]",694.1700000000001,[5 5 4 3 3],694.1700000000001,81.81,False,False,False,True,False
8,1,1,1.0,"[0, 0, 0, 0, 0]",1402.0,[3 2 5 2 6],,744.0,False,False,False,True,False
8,1,2,1.0,"[0, 0, 0, 0, 0]",945.9,[3 2 5 2 6],945.9,675.0,False,False,False,True,False
8,2,1,0.9,"[1, 0, 1, 0, 1]",1054.8,[3 2 5 2 6],1054.8,669.6,False,False,False,False,False
8,2,2,0.9,"[0, 0, 0, 0, 0]",851.3100000000001,[3 2 5 2 6],851.3100000000001,607.5,False,False,False,True,False
8,3,1,0.81,"[0, 0, 0, 0, 0]",1135.6200000000001,[3 2 5 2 6],1135.6200000000001,602.64,False,False,False,True,False
9,1,1,1.0,"[1, 2, 1, 1, 2]",451.0,[3 5 2 2 4],,88.0,False,False,False,False,False
9,1,2,1.0,"[0, 0, 0, 0, 0]",844.2,[3 5 2 2 4],844.2,633.6,False,False,False,True,False
9,2,1,0.9,"[0, 0, 0, 1, 0]",637.2,[3 5 2 2 4],637.2,79.2,False,False,False,False,False
9,2,2,0.9,"[0, 0, 0, 0, 0]",759.7800000000001,[3 5 2 2 4],759.7800000000001,570.24,False,False,False,True,False
9,3,1,0.81,"[0, 0, 0, 0, 0]",652.0500000000001,[3 5 2 2 4],652.0500000000001,71.28,False,False,False,True,False
10,1,1,1.0,"[2, 1, 3, 2, 1]",485.0,[4 3 6 4 3],,525.0,False,True,False,False,False
10,1,2,1.0,"[1, 1, 2, 1, 1]",594.0,[4 3 6 4 3],594.0,505.8,False,False,False,False,False
10,2,1,0.9,"[0, 0, 0, 0, 0]",765.0,[4 3 6 4 3],765.0,472.5,False,False,False,True,False
10,2,2,0.9,"[0, 0, 0, 0, 0]",763.83,[4 3 6 4 3],763.83,455.22,False,False,False,True,False
10,3,1,0.81,"[0, 0, 0, 0, 0]",688.5,[4 3 6 4 3],688.5,425.25,False,False,False,True,False
11,1,1,1.0,"[1, 0, 0, 0, 0]",825.0,[7 2 3 2 0],,356.0,False,False,False,False,False
11,1,2,1.0,"[3, 1, 1, 1, 0]",179.1,[7 2 3 2 0],179.1,139.5,False,False,False,False,False
11,2,1,0.9,"[2, 0, 1, 0, 0]",615.6,[7 2 3 2 0],615.6,320.40000000000003,False,False,False,False,False
11,2,2,0.9,"[2, 0, 1, 0, 0]",260.82,[7 2 3 2 0],260.82,125.55000000000001,False,False,False,False,False
11,3,1,0.81,[],,[7 2 3 2 0],,,,,,,
12,1,1,1.0,"[1, 1, 0, 1, 0]",1179.0,[4 2 8 2 4],,508.0,False,False,False,False,False
12,1,2,1.0,"[1, 1, 0, 1, 0]",131.0,[4 2 8 2 4],,104.0,False,False,False,False,False
13,1,1,1.0,"[0, 1, 1, 0, 0]",974.0,[2 5 6 4 5],,11.0,False,False,False,False,False
13,1,2,1.0,"[0, 1, 1, 0, 0]",821.7,[2 5 6 4 5],821.7,153.0,False,False,False,False,False
13,2,1,0.9,"[0, 0, 0, 0, 0]",957.6,[2 5 6 4 5],957.6,9.9,False,False,False,True,False
13,2,2,0.9,"[0, 0, 0, 0, 0]",787.32,[2 5 6 4 5],787.32,137.70000000000002,False,False,False,True,False
14,1,1,1.0,"[1, 0, 2, 1, 0]",854.0,[5 1 9 4 1],,618.0,False,False,False,False,False
14,1,2,1.0,"[0, 0, 0, 0, 0]",1333.8,[5 1 9 4 1],1333.8,462.6,False,False,False,True,False
14,2,1,0.9,"[1, 0, 2, 1, 0]",768.6,[5 1 9 4 1],768.6,556.2,False,False,False,False,False
14,2,2,0.9,"[2, 0, 4, 2, 0]",709.5600000000001,[5 1 9 4 1],709.5600000000001,416.34000000000003,False,False,False,False,False
14,3,1,0.81,"[2, 0, 4, 2, 0]",517.59,[5 1 9 4 1],517.59,500.58000000000004,False,False,False,False,False
15,1,1,1.0,"[2, 0, 2, 2, 2]",520.0,[6 2 4 4 4],,83.0,False,False,False,False,False
15,1,2,1.0,"[2, 0, 1, 1, 1]",925.2,[6 2 4 4 4],925.2,790.2,False,False,False,False,False
15,2,1,0.9,"[0, 0, 0, 0, 0]",741.6,[6 2 4 4 4],741.6,74.7,False,False,False,True,False
15,2,2,0.9,"[0, 0, 0, 0, 0]",1138.8600000000001,[6 2 4 4 4],1138.8600000000001,711.1800000000001,False,False,False,True,False
15,3,1,0.81,"[0, 0, 0, 0, 0]",0.0,[6 2 4 4 4],,67.23,True,False,False,False,False
16,1,1,1.0,"[1, 1, 1, 0, 1]",604.0,[3 4 5 1 6],,168.0,False,False,False,False,False
16,1,2,1.0,"[1, 2, 2, 0, 3]",355.5,[3 4 5 1 6],355.5,188.1,False,False,False,False,False
16,2,1,0.9,"[1, 1, 1, 0, 2]",466.2,[3 4 5 1 6],466.2,151.20000000000002,False,False,False,False,False
16,2,2,0.9,"[0, 0, 0, 0, 0]",562.95,[3 4 5 1 6],562.95,169.29000000000002,False,False,False,True,False
16,3,1,0.81,"[0, 0, 0, 0, 0]",604.26,[3 4 5 1 6],604.26,136.08,False,False,False,True,False
17,1,1,1.0,"[1, 1, 1, 1, 0]",1006.0,[4 6 4 4 1],,58.0,False,False,False,False,False
18,1,1,1.0,"[0, 0, 0, 0, 0]",1046.0,[6 5 3 4 5],,382.0,False,False,False,True,False
18,1,2,1.0,"[1, 1, 0, 0, 0]",1035.0,[6 5 3 4 5],1035.0,396.90000000000003,False,False,False,False,False
18,2,1,0.9,"[0, 0, 1, 0, 0]",925.2,[6 5 3 4 5],925.2,343.8,False,False,False,False,False
18,2,2,0.9,"[2, 1, 0, 1, 1]",809.19,[6 5 3 4 5],809.19,357.21000000000004,False,False,False,False,False
18,3,1,0.81,"[0, 0, 0, 0, 0]",847.2600000000001,[6 5 3 4 5],847.2600000000001,309.42,False,False,False,True,False
19,1,1,1.0,"[1, 1, 3, 2, 3]",1005.0,[4 3 7 5 7],,117.0,False,False,False,False,False
19,1,2,1.0,"[0, 0, 0, 0, 0]",650.7,[4 3 7 5 7],650.7,473.40000000000003,False,False,False,True,False
19,2,1,0.9,"[1, 1, 3, 2, 3]",904.5,[4 3 7 5 7],904.5,105.3,False,False,False,False,False
19,2,2,0.9,"[0, 0, 0, 0, 0]",585.63,[4 3 7 5 7],585.63,426.06,False,False,False,True,False
19,3,1,0.81,"[0, 0, 0, 0, 0]",1301.67,[4 3 7 5 7],1301.67,94.77000000000001,False,False,False,True,False
19,3,2,0.81,"[0, 0, 0, 0, 0]",527.0670000000001,[4 3 7 5 7],527.0670000000001,426.06,False,False,True,True,False
20,1,1,1.0,"[0, 0, 0, 0, 0]",557.0,[4 2 3 7 1],,290.0,False,False,False,True,False
20,1,2,1.0,"[1, 0, 1, 2, 0]",504.90000000000003,[4 2 3 7 1],504.90000000000003,254.70000000000002,False,False,False,False,False
20,2,1,0.9,"[3, 0, 2, 0, 0]",474.3,[4 2 3 7 1],474.3,261.0,False,False,False,False,False
20,2,2,0.9,"[4, 2, 3, 1, 0]",389.61,[4 2 3 7 1],389.61,229.23000000000002,False,False,False,False,False
20,3,1,0.81,[],,[4 2 3 7 1],,,,,,,
21,1,1,1.0,"[1, 1, 1, 1, 1]",549.0,[4 2 3 4 2],,382.0,False,False,False,False,False
21,1,2,1.0,"[1, 1, 1, 1, 1]",301.5,[4 2 3 4 2],301.5,251.1,False,False,False,False,False
21,2,1,0.9,"[0, 0, 0, 0, 0]",717.3000000000001,[4 2 3 4 2],717.3000000000001,343.8,False,False,False,True,False
21,2,2,0.9,"[0, 0, 0, 0, 0]",437.40000000000003,[4 2 3 4 2],437.40000000000003,225.99,False,False,False,True,False
21,3,1,0.81,"[0, 0, 0, 0, 0]",645.57,[4 2 3 4 2],645.57,309.42,False,False,False,True,False
22,1,1,1.0,"[0, 0, 0, 0, 0]",1239.0,[6 2 7 7 4],,835.0,False,False,False,True,False
22,1,2,1.0,"[1, 1, 1, 1, 1]",1134.9,[6 2 7 7 4],1134.9,1062.0,False,False,False,False,False
22,2,1,0.9,"[0, 0, 0, 0, 0]",1115.1000000000001,[6 2 7 7 4],1115.1000000000001,751.5,False,False,False,True,False
22,2,2,0.9,"[0, 0, 0, 0, 0]",1240.1100000000001,[6 2 7 7 4],1240.1100000000001,955.8000000000001,False,False,False,True,False
22,3,1,0.81,"[0, 0, 0, 0, 0]",1003.59,[6 2 7 7 4],1003.59,676.35,False,False,False,True,False
23,1,1,1.0,"[0, 0, 1, 1, 1]",1086.0,[1 7 5 5 2],,211.0,False,False,False,False,False
23,1,2,1.0,"[0, 0, 0, 0, 0]",1066.5,[1 7 5 5 2],1066.5,249.3,False,False,False,True,False
23,2,1,0.9,"[0, 0, 1, 1, 1]",977.4,[1 7 5 5 2],977.4,189.9,False,False,False,False,False
23,2,2,0.9,"[1, 0, 0, 0, 0]",956.61,[1 7 5 5 2],956.61,224.37,False,False,False,False,False
23,3,1,0.81,"[0, 0, 0, 0, 0]",989.82,[1 7 5 5 2],989.82,170.91000000000003,False,False,False,True,False
24,1,1,1.0,"[1, 0, 2, 2, 2]",674.0,[2 1 4 4 5],,370.0,False,False,False,False,False
24,1,2,1.0,"[1, 0, 2, 2, 0]",681.3000000000001,[2 1 4 4 5],681.3000000000001,688.5,False,True,False,False,False
24,2,1,0.9,"[0, 1, 0, 4, 0]",875.7,[2 1 4 4 5],875.7,333.0,False,False,False,False,False
24,2,2,0.9,"[0, 1, 0, 0, 0]",799.47,[2 1 4 4 5],799.47,619.6500000000001,False,False,False,False,False
24,3,1,0.81,[],,[2 1 4 4 5],,,,,,,
25,1,1,1.0,"[1, 1, 1, 1, 1]",448.0,[6 4 3 3 2],,48.0,False,False,False,False,False
25,1,2,1.0,"[0, 0, 0, 0, 0]",847.8000000000001,[6 4 3 3 2],847.8000000000001,386.1,False,False,False,True,False
25,2,1,0.9,"[0, 0, 0, 0, 0]",592.2,[6 4 3 3 2],592.2,43.2,False,False,False,True,False
25,2,2,0.9,"[0, 0, 0, 0, 0]",763.0200000000001,[6 4 3 3 2],763.0200000000001,347.49,False,False,False,True,False
25,3,1,0.81,"[0, 0, 0, 0, 0]",532.98,[6 4 3 3 2],532.98,38.88,False,False,False,True,False
26,1,1,1.0,"[1, 1, 0, 1, 1]",659.0,[5 4 0 3 5],,455.0,False,False,False,False,False
26,1,2,1.0,"[0, 0, 0, 0, 0]",1001.7,[5 4 0 3 5],1001.7,549.0,False,False,False,True,False
26,2,1,0.9,"[1, 1, 0, 1, 1]",593.1,[5 4 0 3 5],593.1,409.5,False,False,False,False,False
26,2,2,0.9,"[0, 0, 0, 0, 0]",901.5300000000001,[5 4 0 3 5],901.5300000000001,494.1,False,False,False,True,False
26,3,1,0.81,"[0, 0, 0, 0, 0]",687.69,[5 4 0 3 5],687.69,368.55,False,False,False,True,False
27,1,1,1.0,"[2, 1, 1, 2, 3]",595.0,[4 2 3 4 5],,160.0,False,False,False,False,False
27,1,2,1.0,"[2, 1, 1, 2, 3]",322.0,[4 2 3 4 5],,77.0,False,False,False,False,False
28,1,1,1.0,"[1, 1, 1, 1, 1]",1323.0,[8 3 3 4 6],,799.0,False,False,False,False,False
28,1,2,1.0,"[0, 0, 0, 0, 0]",905.4,[8 3 3 4 6],905.4,249.3,False,False,False,True,False
28,2,1,0.9,"[0, 0, 0, 1, 1]",1428.3,[8 3 3 4 6],1428.3,719.1,False,False,False,False,False
28,2,2,0.9,"[1, 1, 1, 0, 0]",700.6500000000001,[8 3 3 4 6],700.6500000000001,224.37,False,False,False,False,False
28,3,1,0.81,"[0, 0, 0, 0, 0]",1353.51,[8 3 3 4 6],1353.51,647.19,False,False,False,True,False
29,1,1,1.0,"[1, 3, 1, 3, 1]",902.0,[3 7 3 6 3],,177.0,False,False,False,False,False
29,1,2,1.0,"[0, 0, 0, 0, 0]",675.9,[3 7 3 6 3],675.9,139.5,False,False,False,True,False
29,2,1,0.9,"[0, 0, 0, 0, 0]",1395.9,[3 7 3 6 3],1395.9,159.3,False,False,False,True,False
29,2,2,0.9,"[0, 0, 0, 0, 0]",608.3100000000001,[3 7 3 6 3],608.3100000000001,125.55000000000001,False,False,False,True,False
29,3,1,0.81,"[0, 0, 0, 0, 0]",1256.3100000000002,[3 7 3 6 3],1256.3100000000002,143.37,False,False,False,True,False
30,1,1,1.0,"[1, 1, 1, 1, 1]",1111.0,[9 4 6 3 2],,450.0,False,False,False,False,False
30,1,2,1.0,"[1, 1, 1, 1, 1]",1116.0,[9 4 6 3 2],1116.0,919.8000000000001,False,False,False,False,False
30,2,1,0.9,"[1, 1, 1, 0, 0]",1165.5,[9 4 6 3 2],1165.5,405.0,False,False,False,False,False
30,2,2,0.9,"[0, 0, 0, 0, 0]",1216.6200000000001,[9 4 6 3 2],1216.6200000000001,827.82,False,False,False,True,False
30,3,1,0.81,"[0, 0, 0, 0, 0]",1172.0700000000002,[9 4 6 3 2],1172.0700000000002,364.5,False,False,False,True,False
31,1,1,1.0,"[0, 0, 0, 0, 0]",1173.0,[5 3 5 6 4],,261.0,False,False,False,True,False
31,1,2,1.0,"[1, 1, 1, 0, 1]",732.6,[5 3 5 6 4],732.6,59.4,False,False,False,False,False
31,2,1,0.9,"[1, 1, 1, 1, 0]",900.9,[5 3 5 6 4],900.9,234.9,False,False,False,False,False
31,2,2,0.9,"[0, 0, 0, 0, 0]",724.1400000000001,[5 3 5 6 4],724.1400000000001,53.46,False,False,False,True,False
31,3,1,0.81,"[0, 0, 0, 0, 0]",950.1300000000001,[5 3 5 6 4],950.1300000000001,211.41000000000003,False,False,False,True,False
32,1,1,1.0,"[4, 1, 1, 0, 2]",335.0,[8 2 2 1 4],,45.0,False,False,False,False,False
32,1,2,1.0,"[4, 1, 1, 0, 2]",401.0,[8 2 2 1 4],,156.0,False,False,False,False,False
33,1,1,1.0,"[2, 2, 2, 2, 2]",1158.0,[ 4  6 10  7  6],,563.0,False,False,False,False,False
33,1,2,1.0,"[1, 1, 0, 1, 1]",1175.4,[ 4  6 10  7  6],1175.4,480.6,False,False,False,False,False
33,2,1,0.9,"[0, 1, 3, 2, 1]",1211.4,[ 4  6 10  7  6],1211.4,506.7,False,False,False,False,False
33,2,2,0.9,"[2, 3, 5, 3, 3]",598.59,[ 4  6 10  7  6],598.59,432.54,False,False,False,False,False
33,3,1,0.81,"[2, 3, 5, 3, 3]",664.2,[ 4  6 10  7  6],,456.03000000000003,False,False,False,False,False
34,1,1,1.0,"[0, 2, 2, 4, 2]",498.0,[1 5 3 8 4],,113.0,False,False,False,False,False
34,1,2,1.0,"[1, 3, 1, 4, 2]",637.2,[1 5 3 8 4],637.2,292.5,False,False,False,False,True
34,2,1,0.9,"[0, 2, 1, 1, 1]",540.0,[1 5 3 8 4],540.0,101.7,False,False,False,False,False
34,2,2,0.9,"[0, 0, 0, 0, 0]",1213.38,[1 5 3 8 4],1213.38,263.25,False,False,False,True,False
34,3,1,0.81,"[0, 1, 0, 1, 0]",614.7900000000001,[1 5 3 8 4],614.7900000000001,91.53,False,False,False,False,False
35,1,1,1.0,"[1, 1, 1, 1, 1]",952.0,[4 4 5 4 4],,529.0,False,False,False,False,False
35,1,2,1.0,"[0, 0, 0, 0, 0]",864.0,[4 4 5 4 4],864.0,397.8,False,False,False,True,False
35,2,1,0.9,"[1, 1, 2, 1, 1]",793.8000000000001,[4 4 5 4 4],793.8000000000001,476.1,False,False,False,False,False
35,2,2,0.9,"[0, 0, 5, 0, 4]",589.6800000000001,[4 4 5 4 4],589.6800000000001,358.02000000000004,False,False,False,False,False
35,3,1,0.81,"[1, 1, 0, 1, 0]",908.0100000000001,[4 4 5 4 4],908.0100000000001,428.49,False,False,False,False,False
36,1,1,1.0,"[1, 0, 0, 0, 0]",2321.0,[ 6 10  3  5  4],,1534.0,False,False,False,False,False
36,1,2,1.0,"[0, 0, 0, 0, 0]",1281.6000000000001,[ 6 10  3  5  4],1281.6000000000001,513.0,False,False,False,True,False
36,2,1,0.9,"[1, 3, 1, 1, 1]",1607.4,[ 6 10  3  5  4],1607.4,1380.6000000000001,False,False,False,False,False
36,2,2,0.9,"[6, 10, 3, 0, 0]",669.0600000000001,[ 6 10  3  5  4],669.0600000000001,461.70000000000005,False,False,False,False,False
36,3,1,0.81,[],,[ 6 10  3  5  4],,,,,,,
37,1,1,1.0,"[1, 1, 1, 1, 1]",1352.0,[8 1 7 6 5],,691.0,False,False,False,False,False
37,1,2,1.0,"[0, 0, 0, 0, 0]",1700.1000000000001,[8 1 7 6 5],1700.1000000000001,763.2,False,False,False,True,False
37,2,1,0.9,"[1, 0, 1, 1, 1]",1241.1000000000001,[8 1 7 6 5],1241.1000000000001,621.9,False,False,False,False,False
37,2,2,0.9,"[0, 0, 0, 0, 0]",1530.0900000000001,[8 1 7 6 5],1530.0900000000001,686.88,False,False,False,True,False
37,3,1,0.81,"[0, 0, 0, 0, 0]",1309.77,[8 1 7 6 5],1309.77,559.71,False,False,False,True,False
38,1,1,1.0,"[2, 1, 1, 1, 2]",918.0,[5 2 2 6 5],,635.0,False,False,False,False,False
38,1,2,1.0,"[1, 0, 1, 1, 1]",555.3000000000001,[5 2 2 6 5],555.3000000000001,370.8,False,False,False,False,False
38,2,1,0.9,"[2, 1, 1, 3, 2]",702.0,[5 2 2 6 5],702.0,571.5,False,False,False,False,False
38,2,2,0.9,"[1, 0, 0, 1, 1]",564.57,[5 2 2 6 5],564.57,333.72,False,False,False,False,False
38,3,1,0.81,"[0, 0, 0, 0, 0]",1137.24,[5 2 2 6 5],1137.24,514.35,False,False,False,True,False
39,1,1,1.0,"[1, 1, 1, 1, 1]",1162.0,[5 5 3 5 4],,531.0,False,False,False,False,False
39,1,2,1.0,"[0, 0, 0, 0, 0]",1017.9,[5 5 3 5 4],1017.9,732.6,False,False,False,True,False
39,2,1,0.9,"[1, 1, 1, 1, 1]",1045.8,[5 5 3 5 4],1045.8,477.90000000000003,False,False,False,False,False
40,1,1,1.0,"[0, 0, 1, 0, 0]",533.0,[4 1 6 2 5],,313.0,False,False,False,False,False
40,1,2,1.0,"[0, 0, 2, 0, 0]",864.0,[4 1 6 2 5],864.0,100.8,False,False,False,False,False
40,2,1,0.9,"[0, 0, 0, 0, 0]",504.0,[4 1 6 2 5],504.0,281.7,False,False,False,True,False
40,2,2,0.9,"[0, 0, 1, 0, 0]",820.5300000000001,[4 1 6 2 5],820.5300000000001,90.72,False,False,False,False,False
40,3,1,0.81,[],,[4 1 6 2 5],,,,,,,
41,1,1,1.0,"[0, 0, 0, 0, 0]",1129.0,[2 5 5 2 6],,202.0,False,False,False,True,False
41,1,2,1.0,"[0, 0, 0, 0, 0]",1152.0,[2 5 5 2 6],1152.0,192.6,False,False,False,True,False
41,2,1,0.9,"[0, 0, 0, 0, 0]",0.0,[2 5 5 2 6],,181.8,True,False,False,False,False
42,1,1,1.0,"[1, 2, 1, 0, 0]",653.0,[2 4 2 1 5],,580.0,False,False,False,False,False
42,1,2,1.0,"[0, 1, 0, 0, 0]",900.9,[2 4 2 1 5],900.9,184.5,False,False,False,False,False
42,2,1,0.9,[],,[2 4 2 1 5],,,,,,,
43,1,1,1.0,"[0, 0, 0, 0, 1]",1124.0,[5 3 6 2 1],,607.0,False,False,False,False,False
43,1,2,1.0,"[2, 0, 0, 0, 0]",291.6,[5 3 6 2 1],291.6,113.4,False,False,False,False,False
43,2,1,0.9,"[0, 0, 0, 0, 0]",1026.0,[5 3 6 2 1],1026.0,546.3000000000001,False,False,False,True,False
43,2,2,0.9,"[0, 0, 0, 0, 0]",270.54,[5 3 6 2 1],270.54,102.06,False,False,False,True,False
43,3,1,0.81,"[0, 0, 0, 0, 0]",0.0,[5 3 6 2 1],,491.67,True,False,False,False,False
44,1,1,1.0,"[1, 0, 0, 0, 0]",1148.0,[3 4 3 4 7],,779.0,False,False,False,False,False
44,1,2,1.0,"[1, 2, 1, 2, 3]",545.4,[3 4 3 4 7],545.4,646.2,False,True,False,False,False
44,2,1,0.9,"[0, 0, 0, 0, 0]",1037.7,[3 4 3 4 7],1037.7,701.1,False,False,False,True,False
45,1,1,1.0,"[2, 0, 1, 1, 1]",552.0,[6 1 4 4 5],,425.0,False,False,False,False,False
45,1,2,1.0,"[3, 0, 2, 2, 2]",342.0,[6 1 4 4 5],342.0,22.5,False,False,False,False,False
45,2,1,0.9,"[1, 0, 1, 1, 1]",515.7,[6 1 4 4 5],515.7,382.5,False,False,False,False,False
45,2,2,0.9,"[1, 0, 0, 0, 0]",528.12,[6 1 4 4 5],528.12,20.25,False,False,False,False,False
45,3,1,0.81,"[4, 0, 0, 0, 3]",426.87,[6 1 4 4 5],426.87,344.25,False,False,False,False,False
45,3,2,0.81,"[4, 0, 0, 0, 3]",101.25,[6 1 4 4 5],,20.25,False,False,False,False,False
46,1,1,1.0,"[1, 1, 1, 1, 1]",622.0,[4 2 6 6 4],,469.0,False,False,False,False,False
46,1,2,1.0,"[2, 1, 3, 3, 2]",441.90000000000003,[4 2 6 6 4],441.90000000000003,127.8,False,False,False,False,False
46,2,1,0.9,"[1, 1, 1, 1, 1]",559.8000000000001,[4 2 6 6 4],559.8000000000001,422.1,False,False,False,False,False
